type,name,latitude,longitude,country,region,sub_region,description,forecast,telegram_link
Surf Spot,Raglan - Indicators,-37.82290413,174.79290962,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-37.82290413,174.79290962,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-37.82290413,174.79290962,15""}]",
Surf Spot,Gizzy Pipe,-38.67320611,178.00035954,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-38.67320611,178.00035954,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-38.67320611,178.00035954,15""}]",
Surf Spot,Pelican Point,-24.90406096,113.63759458,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-24.90406096,113.63759458,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-24.90406096,113.63759458,15""}]",
Surf Spot,Ain Diab Porte 15,33.58397348,-7.69270152,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@33.58397348,-7.69270152,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,33.58397348,-7.69270152,15""}]",
Surf Spot,Brandon Bay,52.28941198,-10.03277063,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@52.28941198,-10.03277063,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,52.28941198,-10.03277063,15""}]",
Surf Spot,Vlieland El Punta,53.30954454,5.06881714,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@53.30954454,5.06881714,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,53.30954454,5.06881714,15""}]",
Surf Spot,Balconies,-4.66758547,-81.32536054,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-4.66758547,-81.32536054,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-4.66758547,-81.32536054,15""}]",
Surf Spot,Pantin,43.63964689,-8.11353207,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@43.63964689,-8.11353207,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,43.63964689,-8.11353207,15""}]",
Surf Spot,Meia Praia,37.10838112,-8.66194725,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@37.10838112,-8.66194725,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,37.10838112,-8.66194725,15""}]",
Surf Spot,Ocean City - 8th Street,39.27469,-74.56829667,US,New Jersey,Cape May County,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@39.27469,-74.56829667,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,39.27469,-74.56829667,15""}]",https://t.me/+eQRx48_cJx8xNTQx
Surf Spot,Egmond aan Zee,52.61951684,4.62000847,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@52.61951684,4.62000847,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,52.61951684,4.62000847,15""}]",
Surf Spot,Turtles,-7.33586512,106.39755607,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-7.33586512,106.39755607,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-7.33586512,106.39755607,15""}]",
Surf Spot,Shangri-La,-0.67497087,73.19895387,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-0.67497087,73.19895387,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-0.67497087,73.19895387,15""}]",
Surf Spot,Robe Long Beach,-37.13353217,139.79570389,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-37.13353217,139.79570389,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-37.13353217,139.79570389,15""}]",
Surf Spot,Scottburgh,-30.27995301,30.76031327,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-30.27995301,30.76031327,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-30.27995301,30.76031327,15""}]",
Surf Spot,Ponta Negra - MaricÃ¡ - RJ,-22.95777778,-42.69722222,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-22.95777778,-42.69722222,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-22.95777778,-42.69722222,15""}]",
Surf Spot,Grand Sancho,-20.50712374,57.44935513,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-20.50712374,57.44935513,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-20.50712374,57.44935513,15""}]",
Surf Spot,Driftwoods,34.4351863,-119.92867827,US,CA,Goleta Region,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@34.4351863,-119.92867827,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,34.4351863,-119.92867827,15""}]",
Surf Spot,Seccheto ( Elba island ),42.73577598,10.17664433,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@42.73577598,10.17664433,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,42.73577598,10.17664433,15""}]",
Surf Spot,Mullaz,-31.77334531,115.73175073,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-31.77334531,115.73175073,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-31.77334531,115.73175073,15""}]",
Surf Spot,HÃºsavik,61.80830535,-6.67114735,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@61.80830535,-6.67114735,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,61.80830535,-6.67114735,15""}]",
Surf Spot,La Diablica,-2.32099924,-80.89853525,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-2.32099924,-80.89853525,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-2.32099924,-80.89853525,15""}]",
Surf Spot,Ball Bay,-29.05144281,167.98559189,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-29.05144281,167.98559189,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-29.05144281,167.98559189,15""}]",
Surf Spot,Porlock Weir Somerset,51.21982407,-3.62631172,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@51.21982407,-3.62631172,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,51.21982407,-3.62631172,15""}]",
Surf Spot,Fort Fisher,33.97140981,-77.9159832,US,North Carolina,Wilmington,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@33.97140981,-77.9159832,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,33.97140981,-77.9159832,15""}]",
Surf Spot,Noncom,-34.02829982,25.67811728,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-34.02829982,25.67811728,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-34.02829982,25.67811728,15""}]",
Surf Spot,Sable Island,43.92880815,-59.87600327,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@43.92880815,-59.87600327,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,43.92880815,-59.87600327,15""}]",
Surf Spot,Apollo Bay,-38.7504018,143.67053032,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-38.7504018,143.67053032,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-38.7504018,143.67053032,15""}]",
Surf Spot,BarraÃ±Ã¡n,43.31187664,-8.54865074,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@43.31187664,-8.54865074,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,43.31187664,-8.54865074,15""}]",
Surf Spot,Winjammer,14.05793961,-60.97627759,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@14.05793961,-60.97627759,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,14.05793961,-60.97627759,15""}]",
Surf Spot,Punchbowls,-35.01826492,118.00900519,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-35.01826492,118.00900519,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-35.01826492,118.00900519,15""}]",
Surf Spot,Mt Maunganui,-37.63074259,176.18079185,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-37.63074259,176.18079185,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-37.63074259,176.18079185,15""}]",
Surf Spot,Ipoa,-28.53668923,-48.76552105,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-28.53668923,-48.76552105,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-28.53668923,-48.76552105,15""}]",
Surf Spot,Flamingo Point,10.43598793,-85.79253674,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@10.43598793,-85.79253674,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,10.43598793,-85.79253674,15""}]",
Surf Spot,Isegahama,32.41228414,131.65251732,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@32.41228414,131.65251732,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,32.41228414,131.65251732,15""}]",
Surf Spot,Pozuelo,17.93726548,-66.19400024,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@17.93726548,-66.19400024,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,17.93726548,-66.19400024,15""}]",
Surf Spot,Almagreira,39.37902774,-9.31462526,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@39.37902774,-9.31462526,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,39.37902774,-9.31462526,15""}]",
Surf Spot,Beris,25.13434266,61.18002939,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@25.13434266,61.18002939,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,25.13434266,61.18002939,15""}]",
Surf Spot,Morro das Pedras,-27.71552167,-48.50225687,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-27.71552167,-48.50225687,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-27.71552167,-48.50225687,15""}]",
Surf Spot,Big River,-38.71150044,177.94710159,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-38.71150044,177.94710159,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-38.71150044,177.94710159,15""}]",
Surf Spot,Villarrube,43.64557859,-8.07649612,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@43.64557859,-8.07649612,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,43.64557859,-8.07649612,15""}]",
Surf Spot,Ocean beach,-35.02521701,117.33844757,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-35.02521701,117.33844757,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-35.02521701,117.33844757,15""}]",
Surf Spot,La Jenny,44.8572682,-1.22403145,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@44.8572682,-1.22403145,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,44.8572682,-1.22403145,15""}]",
Surf Spot,Jordan river,48.41987372,-124.05622244,US,OR,Olympic Coast,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@48.41987372,-124.05622244,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,48.41987372,-124.05622244,15""}]",
Surf Spot,Puri's point,-8.48321734,116.03492081,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-8.48321734,116.03492081,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-8.48321734,116.03492081,15""}]",
Surf Spot,McKee's Creek,39.96435911,-123.9856267,US,CA,Shelter Cove,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@39.96435911,-123.9856267,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,39.96435911,-123.9856267,15""}]",
Surf Spot,St Raphael Marina,34.71099695,33.16590071,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@34.71099695,33.16590071,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,34.71099695,33.16590071,15""}]",
Surf Spot,Marangone,42.09217194,11.79837227,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@42.09217194,11.79837227,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,42.09217194,11.79837227,15""}]",
Surf Spot,Coledale Beach,-34.28704171,150.94978809,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-34.28704171,150.94978809,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-34.28704171,150.94978809,15""}]",
Surf Spot,411 (quatro-once),7.23851581,-80.51965177,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@7.23851581,-80.51965177,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,7.23851581,-80.51965177,15""}]",
Surf Spot,Sceale Bay,-32.94069142,134.14581299,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-32.94069142,134.14581299,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-32.94069142,134.14581299,15""}]",
Surf Spot,Broadbeach,-28.02886046,153.43617439,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-28.02886046,153.43617439,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-28.02886046,153.43617439,15""}]",
Surf Spot,Camotal,-12.07451128,-77.18227029,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-12.07451128,-77.18227029,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-12.07451128,-77.18227029,15""}]",
Surf Spot,Nexus,6.11669155,116.10704541,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@6.11669155,116.10704541,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,6.11669155,116.10704541,15""}]",
Surf Spot,CRISTO REI DILI,-8.52139616,125.60744047,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-8.52139616,125.60744047,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-8.52139616,125.60744047,15""}]",
Surf Spot,Las Salinas (Marina),32.05682702,-116.88242912,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@32.05682702,-116.88242912,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,32.05682702,-116.88242912,15""}]",
Surf Spot,Foxos,42.42678275,-8.87476444,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@42.42678275,-8.87476444,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,42.42678275,-8.87476444,15""}]",
Surf Spot,Kon Tiki,-12.3475061,-76.8235302,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-12.3475061,-76.8235302,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-12.3475061,-76.8235302,15""}]",
Surf Spot,Playa San Juan,38.37382762,-0.40979862,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@38.37382762,-0.40979862,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,38.37382762,-0.40979862,15""}]",
Surf Spot,Blackhead,-45.93049807,170.42455673,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-45.93049807,170.42455673,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-45.93049807,170.42455673,15""}]",
Surf Spot,"Tamarindo, Playa Serena",-38.10734871,-57.57296205,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-38.10734871,-57.57296205,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-38.10734871,-57.57296205,15""}]",
Surf Spot,AytrÃ© - lopette beach,46.13199905,-1.14879012,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@46.13199905,-1.14879012,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,46.13199905,-1.14879012,15""}]",
Surf Spot,San Cosme,43.56193717,-7.19168901,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@43.56193717,-7.19168901,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,43.56193717,-7.19168901,15""}]",
Surf Spot,Smiths Beach,-38.50516621,145.2545625,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-38.50516621,145.2545625,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-38.50516621,145.2545625,15""}]",
Surf Spot,Cozzies,-32.58226672,115.64736374,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-32.58226672,115.64736374,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-32.58226672,115.64736374,15""}]",
Surf Spot,Sint Joris Baai,12.175588,-68.85850668,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@12.175588,-68.85850668,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,12.175588,-68.85850668,15""}]",
Surf Spot,Bashams bommie,-35.52167848,138.70033264,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-35.52167848,138.70033264,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-35.52167848,138.70033264,15""}]",
Surf Spot,Park Point,46.73093871,-92.05182552,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@46.73093871,-92.05182552,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,46.73093871,-92.05182552,15""}]",
Surf Spot,kwajalein atoll,9.3001444,167.26311207,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@9.3001444,167.26311207,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,9.3001444,167.26311207,15""}]",
Surf Spot,Mira,34.6153333,137.22616374,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@34.6153333,137.22616374,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,34.6153333,137.22616374,15""}]",
Surf Spot,Ishinamigawa,32.32782072,131.60887241,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@32.32782072,131.60887241,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,32.32782072,131.60887241,15""}]",
Surf Spot,Dazendorf,54.37203358,10.91466486,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@54.37203358,10.91466486,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,54.37203358,10.91466486,15""}]",
Surf Spot,Rock island ( Rimini ),44.07908439,12.57600904,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@44.07908439,12.57600904,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,44.07908439,12.57600904,15""}]",
Surf Spot,Padang Galak,-8.63879199,115.29044151,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-8.63879199,115.29044151,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-8.63879199,115.29044151,15""}]",
